1,1.68688,0.037017,0.464202,0.003663
2,1.85995,0.033563,0.086218,0.0034
3,1.79579,0.039889,0.051335,0.003541
4,1.81026,0.033162,0.061703,0.004859
5,1.77639,0.033587,0.050953,0.010033
