1,0.028264,0.003787,0.00139,0.001967
2,0.031106,0.003697,0.001374,0.003807
3,0.028421,0.003551,0.001324,0.002552
4,0.026611,0.003564,0.001311,0.00287
5,0.028467,0.005021,0.001787,0.003226
